phase,track,red,green,blue,rgb,neo_word,neo_rgb
140,8,0,50,0,#003200,0x0030,#003100
140,9,0,33,0,#002100,0x0020,#002100
140,10,23,23,0,#171700,0x6110,#191900
140,11,31,31,0,#1f1f00,0x0220,#212100
140,12,39,39,0,#272700,0x6220,#292900
140,13,47,47,0,#2f2f00,0x0330,#313100
140,14,55,55,0,#373700,0x6330,#3a3a00
140,15,63,63,0,#3f3f00,0x0440,#424200
140,16,71,71,0,#474700,0x6440,#4a4a00
140,17,79,79,0,#4f4f00,0x0550,#525200
140,18,86,86,0,#565600,0x0550,#525200
140,19,94,94,0,#5e5e00,0x6550,#5a5a00
141,0,0,169,0,#00a900,0x20a0,#00ad00
141,1,0,152,0,#009800,0x0090,#009400
141,2,0,135,0,#008700,0x0080,#008400
141,3,0,118,0,#007600,0x0070,#007300
141,4,0,101,0,#006500,0x0060,#006300
141,5,0,84,0,#005400,0x0050,#005200
141,6,0,67,0,#004300,0x0040,#004200
141,7,0,50,0,#003200,0x0030,#003100
141,8,0,33,0,#002100,0x0020,#002100
141,9,23,23,0,#171700,0x6110,#191900
141,10,31,31,0,#1f1f00,0x0220,#212100
141,11,39,39,0,#272700,0x6220,#292900
141,12,47,47,0,#2f2f00,0x0330,#313100
141,13,55,55,0,#373700,0x6330,#3a3a00
141,14,63,63,0,#3f3f00,0x0440,#424200
141,15,71,71,0,#474700,0x6440,#4a4a00
141,16,79,79,0,#4f4f00,0x0550,#525200
141,17,86,86,0,#565600,0x0550,#525200
141,18,94,94,0,#5e5e00,0x6550,#5a5a00
141,19,102,102,0,#666600,0x0660,#636300
142,0,0,152,0,#009800,0x0090,#009400
142,1,0,135,0,#008700,0x0080,#008400
142,2,0,118,0,#007600,0x0070,#007300
142,3,0,101,0,#006500,0x0060,#006300
142,4,0,84,0,#005400,0x0050,#005200
142,5,0,67,0,#004300,0x0040,#004200
142,6,0,50,0,#003200,0x0030,#003100
142,7,0,33,0,#002100,0x0020,#002100
142,8,23,23,0,#171700,0x6110,#191900
142,9,31,31,0,#1f1f00,0x0220,#212100
142,10,39,39,0,#272700,0x6220,#292900
142,11,47,47,0,#2f2f00,0x0330,#313100
142,12,55,55,0,#373700,0x6330,#3a3a00
142,13,63,63,0,#3f3f00,0x0440,#424200
142,14,71,71,0,#474700,0x6440,#4a4a00
142,15,79,79,0,#4f4f00,0x0550,#525200
142,16,86,86,0,#565600,0x0550,#525200
142,17,94,94,0,#5e5e00,0x6550,#5a5a00
142,18,102,102,0,#666600,0x0660,#636300
142,19,110,110,0,#6e6e00,0x6660,#6b6b00
143,0,0,135,0,#008700,0x0080,#008400
143,1,0,118,0,#007600,0x0070,#007300
143,2,0,101,0,#006500,0x0060,#006300
143,3,0,84,0,#005400,0x0050,#005200
143,4,0,67,0,#004300,0x0040,#004200
143,5,0,50,0,#003200,0x0030,#003100
143,6,0,33,0,#002100,0x0020,#002100
143,7,23,23,0,#171700,0x6110,#191900
143,8,31,31,0,#1f1f00,0x0220,#212100
143,9,39,39,0,#272700,0x6220,#292900
143,10,47,47,0,#2f2f00,0x0330,#313100
143,11,55,55,0,#373700,0x6330,#3a3a00
143,12,63,63,0,#3f3f00,0x0440,#424200
143,13,71,71,0,#474700,0x6440,#4a4a00
143,14,79,79,0,#4f4f00,0x0550,#525200
143,15,86,86,0,#565600,0x0550,#525200
143,16,94,94,0,#5e5e00,0x6550,#5a5a00
143,17,102,102,0,#666600,0x0660,#636300
143,18,110,110,0,#6e6e00,0x6660,#6b6b00
143,19,118,118,0,#767600,0x0770,#737300
144,0,0,118,0,#007600,0x0070,#007300
144,1,0,101,0,#006500,0x0060,#006300
144,2,0,84,0,#005400,0x0050,#005200
144,3,0,67,0,#004300,0x0040,#004200
144,4,0,50,0,#003200,0x0030,#003100
144,5,0,33,0,#002100,0x0020,#002100
144,6,23,23,0,#171700,0x6110,#191900
144,7,31,31,0,#1f1f00,0x0220,#212100
144,8,39,39,0,#272700,0x6220,#292900
144,9,47,47,0,#2f2f00,0x0330,#313100
144,10,55,55,0,#373700,0x6330,#3a3a00
144,11,63,63,0,#3f3f00,0x0440,#424200
144,12,71,71,0,#474700,0x6440,#4a4a00
144,13,79,79,0,#4f4f00,0x0550,#525200
144,14,86,86,0,#565600,0x0550,#525200
144,15,94,94,0,#5e5e00,0x6550,#5a5a00
144,16,102,102,0,#666600,0x0660,#636300
144,17,110,110,0,#6e6e00,0x6660,#6b6b00
144,18,118,118,0,#767600,0x0770,#737300
144,19,118,118,0,#767600,0x0770,#737300
145,0,0,101,0,#006500,0x0060,#006300
145,1,0,84,0,#005400,0x0050,#005200
145,2,0,67,0,#004300,0x0040,#004200
145,3,0,50,0,#003200,0x0030,#003100
145,4,0,33,0,#002100,0x0020,#002100
145,5,23,23,0,#171700,0x6110,#191900
145,6,31,31,0,#1f1f00,0x0220,#212100
145,7,39,39,0,#272700,0x6220,#292900
145,8,47,47,0,#2f2f00,0x0330,#313100
145,9,55,55,0,#373700,0x6330,#3a3a00
145,10,63,63,0,#3f3f00,0x0440,#424200
145,11,71,71,0,#474700,0x6440,#4a4a00
145,12,79,79,0,#4f4f00,0x0550,#525200
145,13,86,86,0,#565600,0x0550,#525200
145,14,94,94,0,#5e5e00,0x6550,#5a5a00
145,15,102,102,0,#666600,0x0660,#636300
145,16,110,110,0,#6e6e00,0x6660,#6b6b00
145,17,118,118,0,#767600,0x0770,#737300
145,18,118,118,0,#767600,0x0770,#737300
145,19,110,110,0,#6e6e00,0x6660,#6b6b00
146,0,0,84,0,#005400,0x0050,#005200
146,1,0,67,0,#004300,0x0040,#004200
146,2,0,50,0,#003200,0x0030,#003100
146,3,0,33,0,#002100,0x0020,#002100
146,4,23,23,0,#171700,0x6110,#191900
146,5,31,31,0,#1f1f00,0x0220,#212100
146,6,39,39,0,#272700,0x6220,#292900
146,7,47,47,0,#2f2f00,0x0330,#313100
146,8,55,55,0,#373700,0x6330,#3a3a00
146,9,63,63,0,#3f3f00,0x0440,#424200
146,10,71,71,0,#474700,0x6440,#4a4a00
146,11,79,79,0,#4f4f00,0x0550,#525200
146,12,86,86,0,#565600,0x0550,#525200
146,13,94,94,0,#5e5e00,0x6550,#5a5a00
146,14,102,102,0,#666600,0x0660,#636300
146,15,110,110,0,#6e6e00,0x6660,#6b6b00
146,16,118,118,0,#767600,0x0770,#737300
146,17,118,118,0,#767600,0x0770,#737300
146,18,110,110,0,#6e6e00,0x6660,#6b6b00
146,19,102,102,0,#666600,0x0660,#636300
147,0,0,67,0,#004300,0x0040,#004200
147,1,0,50,0,#003200,0x0030,#003100
147,2,0,33,0,#002100,0x0020,#002100
147,3,23,23,0,#171700,0x6110,#191900
147,4,31,31,0,#1f1f00,0x0220,#212100
147,5,39,39,0,#272700,0x6220,#292900
147,6,47,47,0,#2f2f00,0x0330,#313100
147,7,55,55,0,#373700,0x6330,#3a3a00
147,8,63,63,0,#3f3f00,0x0440,#424200
147,9,71,71,0,#474700,0x6440,#4a4a00
147,10,79,79,0,#4f4f00,0x0550,#525200
147,11,86,86,0,#565600,0x0550,#525200
147,12,94,94,0,#5e5e00,0x6550,#5a5a00
147,13,102,102,0,#666600,0x0660,#636300
147,14,110,110,0,#6e6e00,0x6660,#6b6b00
147,15,118,118,0,#767600,0x0770,#737300
147,16,118,118,0,#767600,0x0770,#737300
147,17,110,110,0,#6e6e00,0x6660,#6b6b00
147,18,102,102,0,#666600,0x0660,#636300
147,19,94,94,0,#5e5e00,0x6550,#5a5a00
148,0,0,50,0,#003200,0x0030,#003100
148,1,0,33,0,#002100,0x0020,#002100
148,2,23,23,0,#171700,0x6110,#191900
148,3,31,31,0,#1f1f00,0x0220,#212100
148,4,39,39,0,#272700,0x6220,#292900
148,5,47,47,0,#2f2f00,0x0330,#313100
148,6,55,55,0,#373700,0x6330,#3a3a00
148,7,63,63,0,#3f3f00,0x0440,#424200
148,8,71,71,0,#474700,0x6440,#4a4a00
148,9,79,79,0,#4f4f00,0x0550,#525200
148,10,86,86,0,#565600,0x0550,#525200
148,11,94,94,0,#5e5e00,0x6550,#5a5a00
148,12,102,102,0,#666600,0x0660,#636300
148,13,110,110,0,#6e6e00,0x6660,#6b6b00
148,14,118,118,0,#767600,0x0770,#737300
148,15,118,118,0,#767600,0x0770,#737300
148,16,110,110,0,#6e6e00,0x6660,#6b6b00
148,17,102,102,0,#666600,0x0660,#636300
148,18,94,94,0,#5e5e00,0x6550,#5a5a00
148,19,86,86,0,#565600,0x0550,#525200
149,0,0,33,0,#002100,0x0020,#002100
149,1,23,23,0,#171700,0x6110,#191900
149,2,31,31,0,#1f1f00,0x0220,#212100
149,3,39,39,0,#272700,0x6220,#292900
149,4,47,47,0,#2f2f00,0x0330,#313100
149,5,55,55,0,#373700,0x6330,#3a3a00
149,6,63,63,0,#3f3f00,0x0440,#424200
149,7,71,71,0,#474700,0x6440,#4a4a00
149,8,79,79,0,#4f4f00,0x0550,#525200
149,9,86,86,0,#565600,0x0550,#525200
149,10,94,94,0,#5e5e00,0x6550,#5a5a00
149,11,102,102,0,#666600,0x0660,#636300
149,12,110,110,0,#6e6e00,0x6660,#6b6b00
149,13,118,118,0,#767600,0x0770,#737300
149,14,118,118,0,#767600,0x0770,#737300
149,15,110,110,0,#6e6e00,0x6660,#6b6b00
149,16,102,102,0,#666600,0x0660,#636300
149,17,94,94,0,#5e5e00,0x6550,#5a5a00
149,18,86,86,0,#565600,0x0550,#525200
149,19,79,79,0,#4f4f00,0x0550,#525200
150,0,23,23,0,#171700,0x6110,#191900
150,1,31,31,0,#1f1f00,0x0220,#212100
150,2,39,39,0,#272700,0x6220,#292900
150,3,47,47,0,#2f2f00,0x0330,#313100
150,4,55,55,0,#373700,0x6330,#3a3a00
150,5,63,63,0,#3f3f00,0x0440,#424200
150,6,71,71,0,#474700,0x6440,#4a4a00
150,7,79,79,0,#4f4f00,0x0550,#525200
150,8,86,86,0,#565600,0x0550,#525200
150,9,94,94,0,#5e5e00,0x6550,#5a5a00
150,10,102,102,0,#666600,0x0660,#636300
150,11,110,110,0,#6e6e00,0x6660,#6b6b00
150,12,118,118,0,#767600,0x0770,#737300
150,13,118,118,0,#767600,0x0770,#737300
150,14,110,110,0,#6e6e00,0x6660,#6b6b00
150,15,102,102,0,#666600,0x0660,#636300
150,16,94,94,0,#5e5e00,0x6550,#5a5a00
150,17,86,86,0,#565600,0x0550,#525200
150,18,79,79,0,#4f4f00,0x0550,#525200
150,19,71,71,0,#474700,0x6440,#4a4a00
151,0,31,31,0,#1f1f00,0x0220,#212100
151,1,39,39,0,#272700,0x6220,#292900
151,2,47,47,0,#2f2f00,0x0330,#313100
151,3,55,55,0,#373700,0x6330,#3a3a00
151,4,63,63,0,#3f3f00,0x0440,#424200
151,5,71,71,0,#474700,0x6440,#4a4a00
151,6,79,79,0,#4f4f00,0x0550,#525200
151,7,86,86,0,#565600,0x0550,#525200
151,8,94,94,0,#5e5e00,0x6550,#5a5a00
151,9,102,102,0,#666600,0x0660,#636300
151,10,110,110,0,#6e6e00,0x6660,#6b6b00
151,11,118,118,0,#767600,0x0770,#737300
151,12,118,118,0,#767600,0x0770,#737300
151,13,110,110,0,#6e6e00,0x6660,#6b6b00
151,14,102,102,0,#666600,0x0660,#636300
151,15,94,94,0,#5e5e00,0x6550,#5a5a00
151,16,86,86,0,#565600,0x0550,#525200
151,17,79,79,0,#4f4f00,0x0550,#525200
151,18,71,71,0,#474700,0x6440,#4a4a00
151,19,63,63,0,#3f3f00,0x0440,#424200
152,0,39,39,0,#272700,0x6220,#292900
152,1,47,47,0,#2f2f00,0x0330,#313100
152,2,55,55,0,#373700,0x6330,#3a3a00
152,3,63,63,0,#3f3f00,0x0440,#424200
152,4,71,71,0,#474700,0x6440,#4a4a00
152,5,79,79,0,#4f4f00,0x0550,#525200
152,6,86,86,0,#565600,0x0550,#525200
152,7,94,94,0,#5e5e00,0x6550,#5a5a00
152,8,102,102,0,#666600,0x0660,#636300
152,9,110,110,0,#6e6e00,0x6660,#6b6b00
152,10,118,118,0,#767600,0x0770,#737300
152,11,118,118,0,#767600,0x0770,#737300
152,12,110,110,0,#6e6e00,0x6660,#6b6b00
152,13,102,102,0,#666600,0x0660,#636300
152,14,94,94,0,#5e5e00,0x6550,#5a5a00
152,15,86,86,0,#565600,0x0550,#525200
152,16,79,79,0,#4f4f00,0x0550,#525200
152,17,71,71,0,#474700,0x6440,#4a4a00
152,18,63,63,0,#3f3f00,0x0440,#424200
152,19,55,55,0,#373700,0x6330,#3a3a00
153,0,47,47,0,#2f2f00,0x0330,#313100
153,1,55,55,0,#373700,0x6330,#3a3a00
153,2,63,63,0,#3f3f00,0x0440,#424200
153,3,71,71,0,#474700,0x6440,#4a4a00
153,4,79,79,0,#4f4f00,0x0550,#525200
153,5,86,86,0,#565600,0x0550,#525200
153,6,94,94,0,#5e5e00,0x6550,#5a5a00
153,7,102,102,0,#666600,0x0660,#636300
153,8,110,110,0,#6e6e00,0x6660,#6b6b00
153,9,118,118,0,#767600,0x0770,#737300
153,10,118,118,0,#767600,0x0770,#737300
153,11,110,110,0,#6e6e00,0x6660,#6b6b00
153,12,102,102,0,#666600,0x0660,#636300
153,13,94,94,0,#5e5e00,0x6550,#5a5a00
153,14,86,86,0,#565600,0x0550,#525200
153,15,79,79,0,#4f4f00,0x0550,#525200
153,16,71,71,0,#474700,0x6440,#4a4a00
153,17,63,63,0,#3f3f00,0x0440,#424200
153,18,55,55,0,#373700,0x6330,#3a3a00
153,19,47,47,0,#2f2f00,0x0330,#313100
154,0,55,55,0,#373700,0x6330,#3a3a00
154,1,63,63,0,#3f3f00,0x0440,#424200
154,2,71,71,0,#474700,0x6440,#4a4a00
154,3,79,79,0,#4f4f00,0x0550,#525200
154,4,86,86,0,#565600,0x0550,#525200
154,5,94,94,0,#5e5e00,0x6550,#5a5a00
154,6,102,102,0,#666600,0x0660,#636300
154,7,110,110,0,#6e6e00,0x6660,#6b6b00
154,8,118,118,0,#767600,0x0770,#737300
154,9,118,118,0,#767600,0x0770,#737300
154,10,110,110,0,#6e6e00,0x6660,#6b6b00
154,11,102,102,0,#666600,0x0660,#636300
154,12,94,94,0,#5e5e00,0x6550,#5a5a00
154,13,86,86,0,#565600,0x0550,#525200
154,14,79,79,0,#4f4f00,0x0550,#525200
154,15,71,71,0,#474700,0x6440,#4a4a00
154,16,63,63,0,#3f3f00,0x0440,#424200
154,17,55,55,0,#373700,0x6330,#3a3a00
154,18,47,47,0,#2f2f00,0x0330,#313100
154,19,39,39,0,#272700,0x6220,#292900
155,0,63,63,0,#3f3f00,0x0440,#424200
155,1,71,71,0,#474700,0x6440,#4a4a00
155,2,79,79,0,#4f4f00,0x0550,#525200
155,3,86,86,0,#565600,0x0550,#525200
155,4,94,94,0,#5e5e00,0x6550,#5a5a00
155,5,102,102,0,#666600,0x0660,#636300
155,6,110,110,0,#6e6e00,0x6660,#6b6b00
155,7,118,118,0,#767600,0x0770,#737300
155,8,118,118,0,#767600,0x0770,#737300
155,9,110,110,0,#6e6e00,0x6660,#6b6b00
155,10,102,102,0,#666600,0x0660,#636300
155,11,94,94,0,#5e5e00,0x6550,#5a5a00
155,12,86,86,0,#565600,0x0550,#525200
155,13,79,79,0,#4f4f00,0x0550,#525200
155,14,71,71,0,#474700,0x6440,#4a4a00
155,15,63,63,0,#3f3f00,0x0440,#424200
155,16,55,55,0,#373700,0x6330,#3a3a00
155,17,47,47,0,#2f2f00,0x0330,#313100
155,18,39,39,0,#272700,0x6220,#292900
155,19,31,31,0,#1f1f00,0x0220,#212100
156,0,71,71,0,#474700,0x6440,#4a4a00
156,1,79,79,0,#4f4f00,0x0550,#525200
156,2,86,86,0,#565600,0x0550,#525200
156,3,94,94,0,#5e5e00,0x6550,#5a5a00
156,4,102,102,0,#666600,0x0660,#636300
156,5,110,110,0,#6e6e00,0x6660,#6b6b00
156,6,118,118,0,#767600,0x0770,#737300
156,7,118,118,0,#767600,0x0770,#737300
156,8,110,110,0,#6e6e00,0x6660,#6b6b00
156,9,102,102,0,#666600,0x0660,#636300
156,10,94,94,0,#5e5e00,0x6550,#5a5a00
156,11,86,86,0,#565600,0x0550,#525200
156,12,79,79,0,#4f4f00,0x0550,#525200
156,13,71,71,0,#474700,0x6440,#4a4a00
156,14,63,63,0,#3f3f00,0x0440,#424200
156,15,55,55,0,#373700,0x6330,#3a3a00
156,16,47,47,0,#2f2f00,0x0330,#313100
156,17,39,39,0,#272700,0x6220,#292900
156,18,31,31,0,#1f1f00,0x0220,#212100
156,19,23,23,0,#171700,0x6110,#191900
157,0,79,79,0,#4f4f00,0x0550,#525200
157,1,86,86,0,#565600,0x0550,#525200
157,2,94,94,0,#5e5e00,0x6550,#5a5a00
157,3,102,102,0,#666600,0x0660,#636300
157,4,110,110,0,#6e6e00,0x6660,#6b6b00
157,5,118,118,0,#767600,0x0770,#737300
157,6,118,118,0,#767600,0x0770,#737300
157,7,110,110,0,#6e6e00,0x6660,#6b6b00
157,8,102,102,0,#666600,0x0660,#636300
157,9,94,94,0,#5e5e00,0x6550,#5a5a00
157,10,86,86,0,#565600,0x0550,#525200
157,11,79,79,0,#4f4f00,0x0550,#525200
157,12,71,71,0,#474700,0x6440,#4a4a00
157,13,63,63,0,#3f3f00,0x0440,#424200
157,14,55,55,0,#373700,0x6330,#3a3a00
157,15,47,47,0,#2f2f00,0x0330,#313100
157,16,39,39,0,#272700,0x6220,#292900
157,17,31,31,0,#1f1f00,0x0220,#212100
157,18,23,23,0,#171700,0x6110,#191900
157,19,15,15,0,#0f0f00,0x0110,#101000
158,0,86,86,0,#565600,0x0550,#525200
158,1,94,94,0,#5e5e00,0x6550,#5a5a00
158,2,102,102,0,#666600,0x0660,#636300
158,3,110,110,0,#6e6e00,0x6660,#6b6b00
158,4,118,118,0,#767600,0x0770,#737300
158,5,118,118,0,#767600,0x0770,#737300
158,6,110,110,0,#6e6e00,0x6660,#6b6b00
158,7,102,102,0,#666600,0x0660,#636300
158,8,94,94,0,#5e5e00,0x6550,#5a5a00
158,9,86,86,0,#565600,0x0550,#525200
158,10,79,79,0,#4f4f00,0x0550,#525200
158,11,71,71,0,#474700,0x6440,#4a4a00
158,12,63,63,0,#3f3f00,0x0440,#424200
158,13,55,55,0,#373700,0x6330,#3a3a00
158,14,47,47,0,#2f2f00,0x0330,#313100
158,15,39,39,0,#272700,0x6220,#292900
158,16,31,31,0,#1f1f00,0x0220,#212100
158,17,23,23,0,#171700,0x6110,#191900
158,18,15,15,0,#0f0f00,0x0110,#101000
158,19,50,0,0,#320000,0x0300,#310000
159,0,94,94,0,#5e5e00,0x6550,#5a5a00
159,1,102,102,0,#666600,0x0660,#636300
159,2,110,110,0,#6e6e00,0x6660,#6b6b00
159,3,118,118,0,#767600,0x0770,#737300
159,4,118,118,0,#767600,0x0770,#737300
159,5,110,110,0,#6e6e00,0x6660,#6b6b00
159,6,102,102,0,#666600,0x0660,#636300
159,7,94,94,0,#5e5e00,0x6550,#5a5a00
159,8,86,86,0,#565600,0x0550,#525200
159,9,79,79,0,#4f4f00,0x0550,#525200
159,10,71,71,0,#474700,0x6440,#4a4a00
159,11,63,63,0,#3f3f00,0x0440,#424200
159,12,55,55,0,#373700,0x6330,#3a3a00
159,13,47,47,0,#2f2f00,0x0330,#313100
159,14,39,39,0,#272700,0x6220,#292900
159,15,31,31,0,#1f1f00,0x0220,#212100
159,16,23,23,0,#171700,0x6110,#191900
159,17,15,15,0,#0f0f00,0x0110,#101000
159,18,50,0,0,#320000,0x0300,#310000
159,19,67,0,0,#430000,0x0400,#420000
160,0,102,102,0,#666600,0x0660,#636300
160,1,110,110,0,#6e6e00,0x6660,#6b6b00
160,2,118,118,0,#767600,0x0770,#737300
160,3,118,118,0,#767600,0x0770,#737300
160,4,110,110,0,#6e6e00,0x6660,#6b6b00
160,5,102,102,0,#666600,0x0660,#636300
160,6,94,94,0,#5e5e00,0x6550,#5a5a00
160,7,86,86,0,#565600,0x0550,#525200
160,8,79,79,0,#4f4f00,0x0550,#525200
160,9,71,71,0,#474700,0x6440,#4a4a00
160,10,63,63,0,#3f3f00,0x0440,#424200
160,11,55,55,0,#373700,0x6330,#3a3a00
160,12,47,47,0,#2f2f00,0x0330,#313100
160,13,39,39,0,#272700,0x6220,#292900
160,14,31,31,0,#1f1f00,0x0220,#212100
160,15,23,23,0,#171700,0x6110,#191900
160,16,15,15,0,#0f0f00,0x0110,#101000
160,17,50,0,0,#320000,0x0300,#310000
160,18,67,0,0,#430000,0x0400,#420000
160,19,84,0,0,#540000,0x0500,#520000
161,0,110,110,0,#6e6e00,0x6660,#6b6b00
161,1,118,118,0,#767600,0x0770,#737300
161,2,118,118,0,#767600,0x0770,#737300
161,3,110,110,0,#6e6e00,0x6660,#6b6b00
161,4,102,102,0,#666600,0x0660,#636300
161,5,94,94,0,#5e5e00,0x6550,#5a5a00
161,6,86,86,0,#565600,0x0550,#525200
161,7,79,79,0,#4f4f00,0x0550,#525200
161,8,71,71,0,#474700,0x6440,#4a4a00
161,9,63,63,0,#3f3f00,0x0440,#424200
161,10,55,55,0,#373700,0x6330,#3a3a00
161,11,47,47,0,#2f2f00,0x0330,#313100
161,12,39,39,0,#272700,0x6220,#292900
161,13,31,31,0,#1f1f00,0x0220,#212100
161,14,23,23,0,#171700,0x6110,#191900
161,15,15,15,0,#0f0f00,0x0110,#101000
161,16,50,0,0,#320000,0x0300,#310000
161,17,67,0,0,#430000,0x0400,#420000
161,18,84,0,0,#540000,0x0500,#520000
161,19,101,0,0,#650000,0x0600,#630000
