phase,palette,pen,source_index,track,source_rgb,neo_word,neo_rgb
25,79,2,85,8,#a90000,0x4a00,#ad0000
25,79,3,86,9,#980000,0x0900,#940000
25,79,4,87,10,#870000,0x0800,#840000
26,34,1,77,0,#ed0000,0x4e00,#ef0000
26,34,2,78,1,#fe0000,0x4f00,#ff0000
26,34,3,79,2,#fe0000,0x4f00,#ff0000
26,35,1,78,1,#fe0000,0x4f00,#ff0000
26,35,2,79,2,#fe0000,0x4f00,#ff0000
26,36,1,84,7,#a90000,0x4a00,#ad0000
26,36,2,85,8,#980000,0x0900,#940000
26,36,3,86,9,#870000,0x0800,#840000
26,36,4,87,10,#760000,0x0700,#730000
26,37,1,84,7,#a90000,0x4a00,#ad0000
26,37,2,85,8,#980000,0x0900,#940000
26,37,3,86,9,#870000,0x0800,#840000
26,37,4,87,10,#760000,0x0700,#730000
26,37,5,88,11,#650000,0x0600,#630000
26,38,1,79,2,#fe0000,0x4f00,#ff0000
26,38,2,80,3,#ed0000,0x4e00,#ef0000
26,38,3,81,4,#dc0000,0x4d00,#de0000
26,38,4,82,5,#cb0000,0x4c00,#ce0000
26,38,5,83,6,#ba0000,0x4b00,#bd0000
26,38,6,84,7,#a90000,0x4a00,#ad0000
26,49,1,79,2,#fe0000,0x4f00,#ff0000
26,49,2,80,3,#ed0000,0x4e00,#ef0000
26,49,3,81,4,#dc0000,0x4d00,#de0000
26,49,4,82,5,#cb0000,0x4c00,#ce0000
26,49,5,83,6,#ba0000,0x4b00,#bd0000
26,49,6,84,7,#a90000,0x4a00,#ad0000
26,50,1,90,13,#430000,0x0400,#420000
26,50,2,94,17,#1f001f,0x0202,#210021
26,50,3,95,18,#270027,0x5202,#290029
26,56,1,77,0,#ed0000,0x4e00,#ef0000
26,56,2,78,1,#fe0000,0x4f00,#ff0000
26,56,3,79,2,#fe0000,0x4f00,#ff0000
26,59,1,77,0,#ed0000,0x4e00,#ef0000
26,59,2,78,1,#fe0000,0x4f00,#ff0000
26,59,3,79,2,#fe0000,0x4f00,#ff0000
26,60,1,83,6,#ba0000,0x4b00,#bd0000
26,60,2,84,7,#a90000,0x4a00,#ad0000
26,62,1,79,2,#fe0000,0x4f00,#ff0000
26,62,2,80,3,#ed0000,0x4e00,#ef0000
26,62,3,81,4,#dc0000,0x4d00,#de0000
26,62,4,82,5,#cb0000,0x4c00,#ce0000
26,62,5,83,6,#ba0000,0x4b00,#bd0000
26,62,6,84,7,#a90000,0x4a00,#ad0000
26,63,1,84,7,#a90000,0x4a00,#ad0000
26,63,2,85,8,#980000,0x0900,#940000
26,63,3,86,9,#870000,0x0800,#840000
26,63,4,87,10,#760000,0x0700,#730000
26,63,5,90,13,#430000,0x0400,#420000
26,63,6,91,14,#320000,0x0300,#310000
26,64,1,84,7,#a90000,0x4a00,#ad0000
26,64,2,85,8,#980000,0x0900,#940000
26,64,3,86,9,#870000,0x0800,#840000
26,64,4,87,10,#760000,0x0700,#730000
26,64,5,88,11,#650000,0x0600,#630000
26,64,6,89,12,#540000,0x0500,#520000
26,65,1,90,13,#430000,0x0400,#420000
26,65,2,91,14,#320000,0x0300,#310000
26,65,3,92,15,#210000,0x0200,#210000
26,65,4,93,16,#170017,0x5101,#190019
26,65,5,94,17,#1f001f,0x0202,#210021
26,65,6,95,18,#270027,0x5202,#290029
26,66,1,79,2,#fe0000,0x4f00,#ff0000
26,66,2,80,3,#ed0000,0x4e00,#ef0000
26,66,3,81,4,#dc0000,0x4d00,#de0000
26,66,4,82,5,#cb0000,0x4c00,#ce0000
26,66,5,83,6,#ba0000,0x4b00,#bd0000
26,66,6,84,7,#a90000,0x4a00,#ad0000
26,68,1,79,2,#fe0000,0x4f00,#ff0000
26,68,2,80,3,#ed0000,0x4e00,#ef0000
26,68,3,84,7,#a90000,0x4a00,#ad0000
26,69,1,90,13,#430000,0x0400,#420000
26,70,1,85,8,#980000,0x0900,#940000
26,70,2,86,9,#870000,0x0800,#840000
26,70,3,87,10,#760000,0x0700,#730000
26,70,4,88,11,#650000,0x0600,#630000
26,70,5,89,12,#540000,0x0500,#520000
26,70,6,95,18,#270027,0x5202,#290029
26,70,7,96,19,#2f002f,0x0303,#310031
26,74,1,84,7,#a90000,0x4a00,#ad0000
26,74,2,85,8,#980000,0x0900,#940000
26,74,3,86,9,#870000,0x0800,#840000
26,74,4,87,10,#760000,0x0700,#730000
26,74,5,88,11,#650000,0x0600,#630000
26,74,6,89,12,#540000,0x0500,#520000
26,76,1,77,0,#ed0000,0x4e00,#ef0000
26,76,2,78,1,#fe0000,0x4f00,#ff0000
26,76,3,79,2,#fe0000,0x4f00,#ff0000
26,79,1,84,7,#a90000,0x4a00,#ad0000
26,79,2,85,8,#980000,0x0900,#940000
26,79,3,86,9,#870000,0x0800,#840000
26,79,4,87,10,#760000,0x0700,#730000
27,34,1,77,0,#fe0000,0x4f00,#ff0000
27,34,2,78,1,#fe0000,0x4f00,#ff0000
27,34,3,79,2,#ed0000,0x4e00,#ef0000
27,35,1,78,1,#fe0000,0x4f00,#ff0000
27,35,2,79,2,#ed0000,0x4e00,#ef0000
27,36,1,84,7,#980000,0x0900,#940000
27,36,2,85,8,#870000,0x0800,#840000
27,36,3,86,9,#760000,0x0700,#730000
27,36,4,87,10,#650000,0x0600,#630000
27,37,1,84,7,#980000,0x0900,#940000
27,37,2,85,8,#870000,0x0800,#840000
27,37,3,86,9,#760000,0x0700,#730000
27,37,4,87,10,#650000,0x0600,#630000
27,37,5,88,11,#540000,0x0500,#520000
27,38,1,79,2,#ed0000,0x4e00,#ef0000
27,38,2,80,3,#dc0000,0x4d00,#de0000
27,38,3,81,4,#cb0000,0x4c00,#ce0000
27,38,4,82,5,#ba0000,0x4b00,#bd0000
27,38,5,83,6,#a90000,0x4a00,#ad0000
27,38,6,84,7,#980000,0x0900,#940000
27,49,1,79,2,#ed0000,0x4e00,#ef0000
27,49,2,80,3,#dc0000,0x4d00,#de0000
27,49,3,81,4,#cb0000,0x4c00,#ce0000
27,49,4,82,5,#ba0000,0x4b00,#bd0000
27,49,5,83,6,#a90000,0x4a00,#ad0000
27,49,6,84,7,#980000,0x0900,#940000
27,50,1,90,13,#320000,0x0300,#310000
27,50,2,94,17,#270027,0x5202,#290029
27,50,3,95,18,#2f002f,0x0303,#310031
27,56,1,77,0,#fe0000,0x4f00,#ff0000
27,56,2,78,1,#fe0000,0x4f00,#ff0000
27,56,3,79,2,#ed0000,0x4e00,#ef0000
27,59,1,77,0,#fe0000,0x4f00,#ff0000
27,59,2,78,1,#fe0000,0x4f00,#ff0000
27,59,3,79,2,#ed0000,0x4e00,#ef0000
27,60,1,83,6,#a90000,0x4a00,#ad0000
27,60,2,84,7,#980000,0x0900,#940000
27,62,1,79,2,#ed0000,0x4e00,#ef0000
27,62,2,80,3,#dc0000,0x4d00,#de0000
27,62,3,81,4,#cb0000,0x4c00,#ce0000
27,62,4,82,5,#ba0000,0x4b00,#bd0000
27,62,5,83,6,#a90000,0x4a00,#ad0000
27,62,6,84,7,#980000,0x0900,#940000
27,63,1,84,7,#980000,0x0900,#940000
27,63,2,85,8,#870000,0x0800,#840000
27,63,3,86,9,#760000,0x0700,#730000
27,63,4,87,10,#650000,0x0600,#630000
27,63,5,90,13,#320000,0x0300,#310000
27,63,6,91,14,#210000,0x0200,#210000
27,64,1,84,7,#980000,0x0900,#940000
27,64,2,85,8,#870000,0x0800,#840000
27,64,3,86,9,#760000,0x0700,#730000
27,64,4,87,10,#650000,0x0600,#630000
27,64,5,88,11,#540000,0x0500,#520000
27,64,6,89,12,#430000,0x0400,#420000
27,65,1,90,13,#320000,0x0300,#310000
27,65,2,91,14,#210000,0x0200,#210000
27,65,3,92,15,#170017,0x5101,#190019
27,65,4,93,16,#1f001f,0x0202,#210021
27,65,5,94,17,#270027,0x5202,#290029
27,65,6,95,18,#2f002f,0x0303,#310031
27,66,1,79,2,#ed0000,0x4e00,#ef0000
27,66,2,80,3,#dc0000,0x4d00,#de0000
27,66,3,81,4,#cb0000,0x4c00,#ce0000
27,66,4,82,5,#ba0000,0x4b00,#bd0000
27,66,5,83,6,#a90000,0x4a00,#ad0000
27,66,6,84,7,#980000,0x0900,#940000
27,68,1,79,2,#ed0000,0x4e00,#ef0000
27,68,2,80,3,#dc0000,0x4d00,#de0000
27,68,3,84,7,#980000,0x0900,#940000
27,69,1,90,13,#320000,0x0300,#310000
27,70,1,85,8,#870000,0x0800,#840000
27,70,2,86,9,#760000,0x0700,#730000
27,70,3,87,10,#650000,0x0600,#630000
27,70,4,88,11,#540000,0x0500,#520000
27,70,5,89,12,#430000,0x0400,#420000
27,70,6,95,18,#2f002f,0x0303,#310031
27,70,7,96,19,#370037,0x5303,#3a003a
27,74,1,84,7,#980000,0x0900,#940000
27,74,2,85,8,#870000,0x0800,#840000
27,74,3,86,9,#760000,0x0700,#730000
27,74,4,87,10,#650000,0x0600,#630000
27,74,5,88,11,#540000,0x0500,#520000
27,74,6,89,12,#430000,0x0400,#420000
27,76,1,77,0,#fe0000,0x4f00,#ff0000
27,76,2,78,1,#fe0000,0x4f00,#ff0000
27,76,3,79,2,#ed0000,0x4e00,#ef0000
27,79,1,84,7,#980000,0x0900,#940000
27,79,2,85,8,#870000,0x0800,#840000
27,79,3,86,9,#760000,0x0700,#730000
27,79,4,87,10,#650000,0x0600,#630000
28,34,1,77,0,#fe0000,0x4f00,#ff0000
28,34,2,78,1,#ed0000,0x4e00,#ef0000
28,34,3,79,2,#dc0000,0x4d00,#de0000
28,35,1,78,1,#ed0000,0x4e00,#ef0000
28,35,2,79,2,#dc0000,0x4d00,#de0000
28,36,1,84,7,#870000,0x0800,#840000
28,36,2,85,8,#760000,0x0700,#730000
28,36,3,86,9,#650000,0x0600,#630000
28,36,4,87,10,#540000,0x0500,#520000
28,37,1,84,7,#870000,0x0800,#840000
28,37,2,85,8,#760000,0x0700,#730000
28,37,3,86,9,#650000,0x0600,#630000
28,37,4,87,10,#540000,0x0500,#520000
28,37,5,88,11,#430000,0x0400,#420000
28,38,1,79,2,#dc0000,0x4d00,#de0000
28,38,2,80,3,#cb0000,0x4c00,#ce0000
28,38,3,81,4,#ba0000,0x4b00,#bd0000
28,38,4,82,5,#a90000,0x4a00,#ad0000
28,38,5,83,6,#980000,0x0900,#940000
28,38,6,84,7,#870000,0x0800,#840000
28,49,1,79,2,#dc0000,0x4d00,#de0000
28,49,2,80,3,#cb0000,0x4c00,#ce0000
28,49,3,81,4,#ba0000,0x4b00,#bd0000
28,49,4,82,5,#a90000,0x4a00,#ad0000
28,49,5,83,6,#980000,0x0900,#940000
28,49,6,84,7,#870000,0x0800,#840000
28,50,1,90,13,#210000,0x0200,#210000
28,50,2,94,17,#2f002f,0x0303,#310031
28,50,3,95,18,#370037,0x5303,#3a003a
28,56,1,77,0,#fe0000,0x4f00,#ff0000
28,56,2,78,1,#ed0000,0x4e00,#ef0000
28,56,3,79,2,#dc0000,0x4d00,#de0000
28,59,1,77,0,#fe0000,0x4f00,#ff0000
28,59,2,78,1,#ed0000,0x4e00,#ef0000
28,59,3,79,2,#dc0000,0x4d00,#de0000
28,60,1,83,6,#980000,0x0900,#940000
28,60,2,84,7,#870000,0x0800,#840000
28,62,1,79,2,#dc0000,0x4d00,#de0000
28,62,2,80,3,#cb0000,0x4c00,#ce0000
28,62,3,81,4,#ba0000,0x4b00,#bd0000
28,62,4,82,5,#a90000,0x4a00,#ad0000
28,62,5,83,6,#980000,0x0900,#940000
28,62,6,84,7,#870000,0x0800,#840000
28,63,1,84,7,#870000,0x0800,#840000
28,63,2,85,8,#760000,0x0700,#730000
28,63,3,86,9,#650000,0x0600,#630000
28,63,4,87,10,#540000,0x0500,#520000
28,63,5,90,13,#210000,0x0200,#210000
28,63,6,91,14,#170017,0x5101,#190019
28,64,1,84,7,#870000,0x0800,#840000
28,64,2,85,8,#760000,0x0700,#730000
28,64,3,86,9,#650000,0x0600,#630000
28,64,4,87,10,#540000,0x0500,#520000
28,64,5,88,11,#430000,0x0400,#420000
28,64,6,89,12,#320000,0x0300,#310000
28,65,1,90,13,#210000,0x0200,#210000
28,65,2,91,14,#170017,0x5101,#190019
28,65,3,92,15,#1f001f,0x0202,#210021
28,65,4,93,16,#270027,0x5202,#290029
28,65,5,94,17,#2f002f,0x0303,#310031
28,65,6,95,18,#370037,0x5303,#3a003a
28,66,1,79,2,#dc0000,0x4d00,#de0000
28,66,2,80,3,#cb0000,0x4c00,#ce0000
28,66,3,81,4,#ba0000,0x4b00,#bd0000
28,66,4,82,5,#a90000,0x4a00,#ad0000
28,66,5,83,6,#980000,0x0900,#940000
28,66,6,84,7,#870000,0x0800,#840000
28,68,1,79,2,#dc0000,0x4d00,#de0000
28,68,2,80,3,#cb0000,0x4c00,#ce0000
28,68,3,84,7,#870000,0x0800,#840000
28,69,1,90,13,#210000,0x0200,#210000
28,70,1,85,8,#760000,0x0700,#730000
28,70,2,86,9,#650000,0x0600,#630000
28,70,3,87,10,#540000,0x0500,#520000
28,70,4,88,11,#430000,0x0400,#420000
28,70,5,89,12,#320000,0x0300,#310000
28,70,6,95,18,#370037,0x5303,#3a003a
28,70,7,96,19,#3f003f,0x0404,#420042
28,74,1,84,7,#870000,0x0800,#840000
28,74,2,85,8,#760000,0x0700,#730000
28,74,3,86,9,#650000,0x0600,#630000
28,74,4,87,10,#540000,0x0500,#520000
28,74,5,88,11,#430000,0x0400,#420000
28,74,6,89,12,#320000,0x0300,#310000
28,76,1,77,0,#fe0000,0x4f00,#ff0000
28,76,2,78,1,#ed0000,0x4e00,#ef0000
28,76,3,79,2,#dc0000,0x4d00,#de0000
28,79,1,84,7,#870000,0x0800,#840000
28,79,2,85,8,#760000,0x0700,#730000
28,79,3,86,9,#650000,0x0600,#630000
28,79,4,87,10,#540000,0x0500,#520000
29,34,1,77,0,#ed0000,0x4e00,#ef0000
29,34,2,78,1,#dc0000,0x4d00,#de0000
29,34,3,79,2,#cb0000,0x4c00,#ce0000
29,35,1,78,1,#dc0000,0x4d00,#de0000
29,35,2,79,2,#cb0000,0x4c00,#ce0000
29,36,1,84,7,#760000,0x0700,#730000
29,36,2,85,8,#650000,0x0600,#630000
29,36,3,86,9,#540000,0x0500,#520000
29,36,4,87,10,#430000,0x0400,#420000
29,37,1,84,7,#760000,0x0700,#730000
29,37,2,85,8,#650000,0x0600,#630000
29,37,3,86,9,#540000,0x0500,#520000
29,37,4,87,10,#430000,0x0400,#420000
29,37,5,88,11,#320000,0x0300,#310000
29,38,1,79,2,#cb0000,0x4c00,#ce0000
29,38,2,80,3,#ba0000,0x4b00,#bd0000
29,38,3,81,4,#a90000,0x4a00,#ad0000
29,38,4,82,5,#980000,0x0900,#940000
29,38,5,83,6,#870000,0x0800,#840000
29,38,6,84,7,#760000,0x0700,#730000
29,49,1,79,2,#cb0000,0x4c00,#ce0000
29,49,2,80,3,#ba0000,0x4b00,#bd0000
29,49,3,81,4,#a90000,0x4a00,#ad0000
29,49,4,82,5,#980000,0x0900,#940000
29,49,5,83,6,#870000,0x0800,#840000
29,49,6,84,7,#760000,0x0700,#730000
29,50,1,90,13,#170017,0x5101,#190019
29,50,2,94,17,#370037,0x5303,#3a003a
29,50,3,95,18,#3f003f,0x0404,#420042
29,56,1,77,0,#ed0000,0x4e00,#ef0000
29,56,2,78,1,#dc0000,0x4d00,#de0000
29,56,3,79,2,#cb0000,0x4c00,#ce0000
29,59,1,77,0,#ed0000,0x4e00,#ef0000
29,59,2,78,1,#dc0000,0x4d00,#de0000
29,59,3,79,2,#cb0000,0x4c00,#ce0000
29,60,1,83,6,#870000,0x0800,#840000
29,60,2,84,7,#760000,0x0700,#730000
29,62,1,79,2,#cb0000,0x4c00,#ce0000
29,62,2,80,3,#ba0000,0x4b00,#bd0000
29,62,3,81,4,#a90000,0x4a00,#ad0000
29,62,4,82,5,#980000,0x0900,#940000
29,62,5,83,6,#870000,0x0800,#840000
29,62,6,84,7,#760000,0x0700,#730000
29,63,1,84,7,#760000,0x0700,#730000
29,63,2,85,8,#650000,0x0600,#630000
29,63,3,86,9,#540000,0x0500,#520000
29,63,4,87,10,#430000,0x0400,#420000
29,63,5,90,13,#170017,0x5101,#190019
29,63,6,91,14,#1f001f,0x0202,#210021
29,64,1,84,7,#760000,0x0700,#730000
29,64,2,85,8,#650000,0x0600,#630000
29,64,3,86,9,#540000,0x0500,#520000
29,64,4,87,10,#430000,0x0400,#420000
29,64,5,88,11,#320000,0x0300,#310000
29,64,6,89,12,#210000,0x0200,#210000
29,65,1,90,13,#170017,0x5101,#190019
29,65,2,91,14,#1f001f,0x0202,#210021
29,65,3,92,15,#270027,0x5202,#290029
29,65,4,93,16,#2f002f,0x0303,#310031
29,65,5,94,17,#370037,0x5303,#3a003a
29,65,6,95,18,#3f003f,0x0404,#420042
29,66,1,79,2,#cb0000,0x4c00,#ce0000
29,66,2,80,3,#ba0000,0x4b00,#bd0000
29,66,3,81,4,#a90000,0x4a00,#ad0000
29,66,4,82,5,#980000,0x0900,#940000
29,66,5,83,6,#870000,0x0800,#840000
29,66,6,84,7,#760000,0x0700,#730000
29,68,1,79,2,#cb0000,0x4c00,#ce0000
29,68,2,80,3,#ba0000,0x4b00,#bd0000
29,68,3,84,7,#760000,0x0700,#730000
29,69,1,90,13,#170017,0x5101,#190019
29,70,1,85,8,#650000,0x0600,#630000
29,70,2,86,9,#540000,0x0500,#520000
29,70,3,87,10,#430000,0x0400,#420000
29,70,4,88,11,#320000,0x0300,#310000
29,70,5,89,12,#210000,0x0200,#210000
29,70,6,95,18,#3f003f,0x0404,#420042
29,70,7,96,19,#470047,0x5404,#4a004a
29,74,1,84,7,#760000,0x0700,#730000
29,74,2,85,8,#650000,0x0600,#630000
29,74,3,86,9,#540000,0x0500,#520000
29,74,4,87,10,#430000,0x0400,#420000
29,74,5,88,11,#320000,0x0300,#310000
29,74,6,89,12,#210000,0x0200,#210000
29,76,1,77,0,#ed0000,0x4e00,#ef0000
29,76,2,78,1,#dc0000,0x4d00,#de0000
29,76,3,79,2,#cb0000,0x4c00,#ce0000
29,79,1,84,7,#760000,0x0700,#730000
29,79,2,85,8,#650000,0x0600,#630000
29,79,3,86,9,#540000,0x0500,#520000
29,79,4,87,10,#430000,0x0400,#420000
30,34,1,77,0,#dc0000,0x4d00,#de0000
30,34,2,78,1,#cb0000,0x4c00,#ce0000
30,34,3,79,2,#ba0000,0x4b00,#bd0000
30,35,1,78,1,#cb0000,0x4c00,#ce0000
30,35,2,79,2,#ba0000,0x4b00,#bd0000
30,36,1,84,7,#650000,0x0600,#630000
30,36,2,85,8,#540000,0x0500,#520000
30,36,3,86,9,#430000,0x0400,#420000
30,36,4,87,10,#320000,0x0300,#310000
30,37,1,84,7,#650000,0x0600,#630000
30,37,2,85,8,#540000,0x0500,#520000
30,37,3,86,9,#430000,0x0400,#420000
30,37,4,87,10,#320000,0x0300,#310000
30,37,5,88,11,#210000,0x0200,#210000
30,38,1,79,2,#ba0000,0x4b00,#bd0000
30,38,2,80,3,#a90000,0x4a00,#ad0000
30,38,3,81,4,#980000,0x0900,#940000
30,38,4,82,5,#870000,0x0800,#840000
30,38,5,83,6,#760000,0x0700,#730000
30,38,6,84,7,#650000,0x0600,#630000
30,49,1,79,2,#ba0000,0x4b00,#bd0000
30,49,2,80,3,#a90000,0x4a00,#ad0000
30,49,3,81,4,#980000,0x0900,#940000
30,49,4,82,5,#870000,0x0800,#840000
30,49,5,83,6,#760000,0x0700,#730000
30,49,6,84,7,#650000,0x0600,#630000
30,50,1,90,13,#1f001f,0x0202,#210021
30,50,2,94,17,#3f003f,0x0404,#420042
30,50,3,95,18,#470047,0x5404,#4a004a
30,56,1,77,0,#dc0000,0x4d00,#de0000
30,56,2,78,1,#cb0000,0x4c00,#ce0000
30,56,3,79,2,#ba0000,0x4b00,#bd0000
30,59,1,77,0,#dc0000,0x4d00,#de0000
30,59,2,78,1,#cb0000,0x4c00,#ce0000
30,59,3,79,2,#ba0000,0x4b00,#bd0000
30,60,1,83,6,#760000,0x0700,#730000
30,60,2,84,7,#650000,0x0600,#630000
30,62,1,79,2,#ba0000,0x4b00,#bd0000
30,62,2,80,3,#a90000,0x4a00,#ad0000
30,62,3,81,4,#980000,0x0900,#940000
30,62,4,82,5,#870000,0x0800,#840000
30,62,5,83,6,#760000,0x0700,#730000
30,62,6,84,7,#650000,0x0600,#630000
30,63,1,84,7,#650000,0x0600,#630000
30,63,2,85,8,#540000,0x0500,#520000
30,63,3,86,9,#430000,0x0400,#420000
30,63,4,87,10,#320000,0x0300,#310000
30,63,5,90,13,#1f001f,0x0202,#210021
30,63,6,91,14,#270027,0x5202,#290029
30,64,1,84,7,#650000,0x0600,#630000
30,64,2,85,8,#540000,0x0500,#520000
30,64,3,86,9,#430000,0x0400,#420000
30,64,4,87,10,#320000,0x0300,#310000
30,64,5,88,11,#210000,0x0200,#210000
30,64,6,89,12,#170017,0x5101,#190019
30,65,1,90,13,#1f001f,0x0202,#210021
30,65,2,91,14,#270027,0x5202,#290029
30,65,3,92,15,#2f002f,0x0303,#310031
30,65,4,93,16,#370037,0x5303,#3a003a
30,65,5,94,17,#3f003f,0x0404,#420042
30,65,6,95,18,#470047,0x5404,#4a004a
30,66,1,79,2,#ba0000,0x4b00,#bd0000
30,66,2,80,3,#a90000,0x4a00,#ad0000
30,66,3,81,4,#980000,0x0900,#940000
30,66,4,82,5,#870000,0x0800,#840000
30,66,5,83,6,#760000,0x0700,#730000
30,66,6,84,7,#650000,0x0600,#630000
30,68,1,79,2,#ba0000,0x4b00,#bd0000
30,68,2,80,3,#a90000,0x4a00,#ad0000
30,68,3,84,7,#650000,0x0600,#630000
30,69,1,90,13,#1f001f,0x0202,#210021
30,70,1,85,8,#540000,0x0500,#520000
30,70,2,86,9,#430000,0x0400,#420000
30,70,3,87,10,#320000,0x0300,#310000
30,70,4,88,11,#210000,0x0200,#210000
30,70,5,89,12,#170017,0x5101,#190019
30,70,6,95,18,#470047,0x5404,#4a004a
30,70,7,96,19,#4f004f,0x0505,#520052
30,74,1,84,7,#650000,0x0600,#630000
30,74,2,85,8,#540000,0x0500,#520000
30,74,3,86,9,#430000,0x0400,#420000
30,74,4,87,10,#320000,0x0300,#310000
30,74,5,88,11,#210000,0x0200,#210000
30,74,6,89,12,#170017,0x5101,#190019
30,76,1,77,0,#dc0000,0x4d00,#de0000
30,76,2,78,1,#cb0000,0x4c00,#ce0000
30,76,3,79,2,#ba0000,0x4b00,#bd0000
30,79,1,84,7,#650000,0x0600,#630000
30,79,2,85,8,#540000,0x0500,#520000
30,79,3,86,9,#430000,0x0400,#420000
30,79,4,87,10,#320000,0x0300,#310000
31,34,1,77,0,#cb0000,0x4c00,#ce0000
31,34,2,78,1,#ba0000,0x4b00,#bd0000
31,34,3,79,2,#a90000,0x4a00,#ad0000
31,35,1,78,1,#ba0000,0x4b00,#bd0000
31,35,2,79,2,#a90000,0x4a00,#ad0000
31,36,1,84,7,#540000,0x0500,#520000
31,36,2,85,8,#430000,0x0400,#420000
31,36,3,86,9,#320000,0x0300,#310000
31,36,4,87,10,#210000,0x0200,#210000
31,37,1,84,7,#540000,0x0500,#520000
31,37,2,85,8,#430000,0x0400,#420000
31,37,3,86,9,#320000,0x0300,#310000
31,37,4,87,10,#210000,0x0200,#210000
31,37,5,88,11,#170017,0x5101,#190019
31,38,1,79,2,#a90000,0x4a00,#ad0000
31,38,2,80,3,#980000,0x0900,#940000
31,38,3,81,4,#870000,0x0800,#840000
31,38,4,82,5,#760000,0x0700,#730000
31,38,5,83,6,#650000,0x0600,#630000
31,38,6,84,7,#540000,0x0500,#520000
31,49,1,79,2,#a90000,0x4a00,#ad0000
31,49,2,80,3,#980000,0x0900,#940000
31,49,3,81,4,#870000,0x0800,#840000
31,49,4,82,5,#760000,0x0700,#730000
31,49,5,83,6,#650000,0x0600,#630000
31,49,6,84,7,#540000,0x0500,#520000
31,50,1,90,13,#270027,0x5202,#290029
31,50,2,94,17,#470047,0x5404,#4a004a
31,50,3,95,18,#4f004f,0x0505,#520052
31,56,1,77,0,#cb0000,0x4c00,#ce0000
31,56,2,78,1,#ba0000,0x4b00,#bd0000
31,56,3,79,2,#a90000,0x4a00,#ad0000
31,59,1,77,0,#cb0000,0x4c00,#ce0000
31,59,2,78,1,#ba0000,0x4b00,#bd0000
31,59,3,79,2,#a90000,0x4a00,#ad0000
31,60,1,83,6,#650000,0x0600,#630000
31,60,2,84,7,#540000,0x0500,#520000
31,62,1,79,2,#a90000,0x4a00,#ad0000
31,62,2,80,3,#980000,0x0900,#940000
31,62,3,81,4,#870000,0x0800,#840000
31,62,4,82,5,#760000,0x0700,#730000
31,62,5,83,6,#650000,0x0600,#630000
31,62,6,84,7,#540000,0x0500,#520000
31,63,1,84,7,#540000,0x0500,#520000
31,63,2,85,8,#430000,0x0400,#420000
31,63,3,86,9,#320000,0x0300,#310000
31,63,4,87,10,#210000,0x0200,#210000
31,63,5,90,13,#270027,0x5202,#290029
31,63,6,91,14,#2f002f,0x0303,#310031
31,64,1,84,7,#540000,0x0500,#520000
31,64,2,85,8,#430000,0x0400,#420000
31,64,3,86,9,#320000,0x0300,#310000
31,64,4,87,10,#210000,0x0200,#210000
31,64,5,88,11,#170017,0x5101,#190019
31,64,6,89,12,#1f001f,0x0202,#210021
31,65,1,90,13,#270027,0x5202,#290029
31,65,2,91,14,#2f002f,0x0303,#310031
31,65,3,92,15,#370037,0x5303,#3a003a
31,65,4,93,16,#3f003f,0x0404,#420042
31,65,5,94,17,#470047,0x5404,#4a004a
31,65,6,95,18,#4f004f,0x0505,#520052
31,66,1,79,2,#a90000,0x4a00,#ad0000
31,66,2,80,3,#980000,0x0900,#940000
31,66,3,81,4,#870000,0x0800,#840000
31,66,4,82,5,#760000,0x0700,#730000
31,66,5,83,6,#650000,0x0600,#630000
31,66,6,84,7,#540000,0x0500,#520000
31,68,1,79,2,#a90000,0x4a00,#ad0000
31,68,2,80,3,#980000,0x0900,#940000
31,68,3,84,7,#540000,0x0500,#520000
31,69,1,90,13,#270027,0x5202,#290029
31,70,1,85,8,#430000,0x0400,#420000
31,70,2,86,9,#320000,0x0300,#310000
31,70,3,87,10,#210000,0x0200,#210000
31,70,4,88,11,#170017,0x5101,#190019
31,70,5,89,12,#1f001f,0x0202,#210021
31,70,6,95,18,#4f004f,0x0505,#520052
31,70,7,96,19,#560056,0x0505,#520052
31,74,1,84,7,#540000,0x0500,#520000
31,74,2,85,8,#430000,0x0400,#420000
31,74,3,86,9,#320000,0x0300,#310000
31,74,4,87,10,#210000,0x0200,#210000
31,74,5,88,11,#170017,0x5101,#190019
31,74,6,89,12,#1f001f,0x0202,#210021
31,76,1,77,0,#cb0000,0x4c00,#ce0000
31,76,2,78,1,#ba0000,0x4b00,#bd0000
31,76,3,79,2,#a90000,0x4a00,#ad0000
31,79,1,84,7,#540000,0x0500,#520000
31,79,2,85,8,#430000,0x0400,#420000
31,79,3,86,9,#320000,0x0300,#310000
31,79,4,87,10,#210000,0x0200,#210000
32,34,1,77,0,#ba0000,0x4b00,#bd0000
32,34,2,78,1,#a90000,0x4a00,#ad0000
32,34,3,79,2,#980000,0x0900,#940000
32,35,1,78,1,#a90000,0x4a00,#ad0000
32,35,2,79,2,#980000,0x0900,#940000
32,36,1,84,7,#430000,0x0400,#420000
32,36,2,85,8,#320000,0x0300,#310000
32,36,3,86,9,#210000,0x0200,#210000
32,36,4,87,10,#170017,0x5101,#190019
32,37,1,84,7,#430000,0x0400,#420000
32,37,2,85,8,#320000,0x0300,#310000
32,37,3,86,9,#210000,0x0200,#210000
32,37,4,87,10,#170017,0x5101,#190019
32,37,5,88,11,#1f001f,0x0202,#210021
32,38,1,79,2,#980000,0x0900,#940000
